,Customer_ID,CustomerFirstDatePurchase,Gender,AgeGroup,TotalTrans,Type1Last1,Type1Last2,Type1Last3,Type1Last4,Tenure,Type1Last5_pred
32000,891137AZ,2021-12-04 00:00:00,Male,50-64,0.320855614973262,ActivityD,ActivityD,ActivityD,ActivityD,3.24770642201835,ActivityD
32001,891150AZ,2021-12-04 00:00:00,Female,40-49,0.213903743315508,ActivityB,ActivityE,ActivityE,ActivityE,3.24770642201835,ActivityB
32002,891151AZ,2021-12-04 00:00:00,Male,19-29,0,ActivityE,ActivityE,ActivityF,ActivityE,3.24770642201835,ActivityA
32003,891152AZ,2021-12-04 00:00:00,Female,19-29,0.053475935828877,ActivityF,ActivityE,ActivityE,ActivityE,3.24770642201835,ActivityF
32004,891157AZ,2021-12-04 00:00:00,Male,40-49,0.0802139037433155,ActivityB,ActivityB,ActivityB,ActivityB,3.24770642201835,ActivityB
32005,891161AZ,2021-12-04 00:00:00,Male,30-39,0.508021390374332,ActivityE,ActivityE,ActivityE,ActivityE,3.24770642201835,ActivityA
32006,891165AZ,2021-12-04 00:00:00,Female,40-49,0.160427807486631,ActivityE,ActivityE,ActivityE,ActivityA,3.24770642201835,ActivityD
32007,891166AZ,2021-12-05 00:00:00,Male,19-29,0.160427807486631,ActivityB,ActivityB,ActivityB,ActivityB,3.22935779816514,ActivityB
32008,891167AZ,2021-12-05 00:00:00,Male,30-39,0.0802139037433155,ActivityA,ActivityD,ActivityE,ActivityB,3.22935779816514,ActivityB
32009,891170AZ,2021-12-05 00:00:00,Male,40-49,0.0267379679144385,ActivityA,ActivityD,ActivityB,ActivityC,3.22935779816514,ActivityB
32010,891177AZ,2021-12-05 00:00:00,Female,30-39,0.240641711229946,ActivityE,ActivityE,ActivityE,ActivityE,3.22935779816514,ActivityF
32011,891203AZ,2021-12-05 00:00:00,Female,40-49,0.0802139037433155,ActivityE,ActivityE,ActivityF,ActivityF,3.22935779816514,ActivityC
32012,891221AZ,2021-12-05 00:00:00,Female,50-64,0.053475935828877,ActivityE,ActivityE,ActivityF,ActivityE,3.22935779816514,ActivityE
32013,891240AZ,2021-12-05 00:00:00,Male,19-29,0.160427807486631,ActivityB,ActivityB,ActivityB,ActivityB,3.22935779816514,ActivityB
32014,891247AZ,2021-12-05 00:00:00,Female,30-39,0.0267379679144385,ActivityE,ActivityE,ActivityE,ActivityF,3.22935779816514,ActivityB
32015,891274AZ,2021-12-06 00:00:00,Male,30-39,0,ActivityE,ActivityE,ActivityE,ActivityE,3.21100917431193,ActivityF
32016,891275AZ,2021-12-06 00:00:00,Female,30-39,0.427807486631016,ActivityD,ActivityD,ActivityD,ActivityD,3.21100917431193,ActivityD
32017,891280AZ,2021-12-06 00:00:00,Male,40-49,0.935828877005348,ActivityA,ActivityD,ActivityD,ActivityE,3.21100917431193,ActivityD
32018,891297AZ,2021-12-06 00:00:00,Male,40-49,0.240641711229946,ActivityF,ActivityB,ActivityE,ActivityB,3.21100917431193,ActivityB
32019,891320AZ,2021-12-06 00:00:00,Male,19-29,0.0802139037433155,ActivityA,ActivityC,ActivityD,ActivityF,3.21100917431193,ActivityD
32020,891354AZ,2021-12-06 00:00:00,Male,19-29,0.0802139037433155,ActivityA,ActivityD,ActivityF,ActivityB,3.21100917431193,ActivityB
32021,891381AZ,2021-12-06 00:00:00,Male,50-64,0.160427807486631,ActivityA,ActivityD,ActivityA,ActivityD,3.21100917431193,ActivityD
32022,891382AZ,2021-12-06 00:00:00,Female,30-39,0.0802139037433155,ActivityA,ActivityB,ActivityA,ActivityE,3.21100917431193,ActivityE
32023,891384AZ,2021-12-06 00:00:00,Female,30-39,0.240641711229946,ActivityA,ActivityB,ActivityB,ActivityB,3.21100917431193,ActivityB
32024,891385AZ,2021-12-06 00:00:00,Female,19-29,0.160427807486631,ActivityD,ActivityD,ActivityD,ActivityD,3.21100917431193,ActivityD
32025,891400AZ,2021-12-06 00:00:00,Male,30-39,0.160427807486631,ActivityE,ActivityE,ActivityE,ActivityE,3.21100917431193,ActivityE
32026,891401AZ,2021-12-06 00:00:00,Male,40-49,0.18716577540107,ActivityB,ActivityB,ActivityB,ActivityB,3.21100917431193,ActivityB
32027,891411AZ,2021-12-06 00:00:00,Female,40-49,0.0267379679144385,ActivityE,ActivityE,ActivityE,ActivityE,3.21100917431193,ActivityF
32028,891418AZ,2021-12-06 00:00:00,Female,50-64,0,ActivityE,ActivityE,ActivityF,ActivityF,3.21100917431193,ActivityB
32029,891428AZ,2021-12-06 00:00:00,Male,50-64,0.053475935828877,ActivityE,ActivityA,ActivityE,ActivityE,3.21100917431193,ActivityA
32030,891431AZ,2021-12-06 00:00:00,Male,30-39,0.133689839572193,ActivityA,ActivityF,ActivityB,ActivityB,3.21100917431193,ActivityB
32031,891450AZ,2021-12-06 00:00:00,Male,30-39,0.160427807486631,ActivityE,ActivityE,ActivityE,ActivityA,3.21100917431193,ActivityB
32032,891466AZ,2021-12-06 00:00:00,Male,30-39,0.0802139037433155,ActivityF,ActivityD,ActivityD,ActivityA,3.21100917431193,ActivityD
32033,891476AZ,2021-12-06 00:00:00,Male,19-29,0,ActivityE,ActivityE,ActivityE,ActivityE,3.21100917431193,ActivityF
32034,891488AZ,2021-12-06 00:00:00,Female,19-29,0.0802139037433155,ActivityE,ActivityE,ActivityA,ActivityE,3.21100917431193,ActivityA
32035,891492AZ,2021-12-06 00:00:00,Female,30-39,0,ActivityD,ActivityA,ActivityD,ActivityB,3.21100917431193,ActivityB
32036,891536AZ,2021-12-06 00:00:00,Male,19-29,0.0267379679144385,ActivityD,ActivityA,ActivityD,ActivityD,3.21100917431193,ActivityD
32037,891559AZ,2021-12-06 00:00:00,Male,40-49,0.695187165775401,ActivityD,ActivityD,ActivityD,ActivityD,3.21100917431193,ActivityD
32038,891563AZ,2021-12-06 00:00:00,Male,50-64,0.0267379679144385,ActivityE,ActivityA,ActivityE,ActivityE,3.21100917431193,ActivityA
32039,891564AZ,2021-12-06 00:00:00,Female,40-49,0,ActivityB,ActivityA,ActivityD,ActivityD,3.21100917431193,ActivityB
32040,891581AZ,2021-12-06 00:00:00,Female,50-64,0.989304812834225,ActivityB,ActivityD,ActivityD,ActivityB,3.21100917431193,ActivityB
32041,891587AZ,2021-12-06 00:00:00,Male,>64,0,ActivityE,ActivityE,ActivityE,ActivityE,3.21100917431193,ActivityF
32042,891589AZ,2021-12-06 00:00:00,Female,50-64,0.053475935828877,ActivityE,ActivityF,ActivityE,ActivityE,3.21100917431193,ActivityA
32043,891593AZ,2021-12-06 00:00:00,Female,40-49,0.0802139037433155,ActivityA,ActivityE,ActivityE,ActivityE,3.21100917431193,ActivityF
32044,891596AZ,2021-12-06 00:00:00,Female,40-49,0.18716577540107,ActivityB,ActivityB,ActivityB,ActivityB,3.21100917431193,ActivityB
32045,891616AZ,2021-12-06 00:00:00,Male,19-29,0.0802139037433155,ActivityF,ActivityB,ActivityF,ActivityB,3.21100917431193,ActivityB
32046,891645AZ,2021-12-06 00:00:00,Male,19-29,0.0802139037433155,ActivityE,ActivityE,ActivityE,ActivityE,3.21100917431193,ActivityF
32047,891661AZ,2021-12-06 00:00:00,Female,50-64,0.0267379679144385,ActivityA,ActivityD,ActivityA,ActivityD,3.21100917431193,ActivityD
32048,891666AZ,2021-12-06 00:00:00,Female,40-49,0,ActivityB,ActivityB,ActivityB,ActivityB,3.21100917431193,ActivityB
32049,891672AZ,2021-12-06 00:00:00,Female,50-64,0.053475935828877,ActivityE,ActivityA,ActivityB,ActivityB,3.21100917431193,ActivityB
32050,891683AZ,2021-12-06 00:00:00,Female,40-49,0,ActivityE,ActivityE,ActivityE,ActivityE,3.21100917431193,ActivityF
32051,891689AZ,2021-12-06 00:00:00,Male,40-49,1.79144385026738,ActivityD,ActivityD,ActivityD,ActivityD,3.21100917431193,ActivityD
32052,891717AZ,2021-12-06 00:00:00,Male,50-64,0.053475935828877,ActivityD,ActivityD,ActivityF,ActivityA,3.21100917431193,ActivityD
32053,891728AZ,2021-12-06 00:00:00,Male,50-64,0,ActivityA,ActivityA,ActivityD,ActivityB,3.21100917431193,ActivityB
32054,891736AZ,2021-12-06 00:00:00,Male,30-39,0,ActivityA,ActivityE,ActivityE,ActivityC,3.21100917431193,ActivityC
32055,891739AZ,2021-12-06 00:00:00,Female,>64,0.133689839572193,ActivityE,ActivityE,ActivityE,ActivityD,3.21100917431193,ActivityB
32056,891753AZ,2021-12-06 00:00:00,Male,40-49,0.347593582887701,ActivityA,ActivityD,ActivityD,ActivityD,3.21100917431193,ActivityD
32057,891758AZ,2021-12-06 00:00:00,Female,50-64,0.72192513368984,ActivityA,ActivityD,ActivityD,ActivityD,3.21100917431193,ActivityD
32058,891766AZ,2021-12-06 00:00:00,Male,19-29,0.294117647058823,ActivityB,ActivityB,ActivityA,ActivityB,3.21100917431193,ActivityB
32059,891770AZ,2021-12-06 00:00:00,Female,40-49,0.0267379679144385,ActivityE,ActivityD,ActivityF,ActivityC,3.21100917431193,ActivityC
32060,891777AZ,2021-12-06 00:00:00,Female,30-39,0,ActivityB,ActivityB,ActivityA,ActivityD,3.21100917431193,ActivityB
32061,891782AZ,2021-12-06 00:00:00,Female,30-39,0.213903743315508,ActivityD,ActivityB,ActivityD,ActivityB,3.21100917431193,ActivityB
32062,891799AZ,2021-12-06 00:00:00,Female,30-39,0.133689839572193,ActivityD,ActivityB,ActivityD,ActivityD,3.21100917431193,ActivityD
32063,891811AZ,2021-12-06 00:00:00,Male,40-49,0.133689839572193,ActivityE,ActivityE,ActivityE,ActivityE,3.21100917431193,ActivityA
32064,891815AZ,2021-12-06 00:00:00,Female,40-49,0.0267379679144385,ActivityE,ActivityE,ActivityE,ActivityF,3.21100917431193,ActivityB
32065,891816AZ,2021-12-06 00:00:00,Male,30-39,0.106951871657754,ActivityC,ActivityB,ActivityB,ActivityD,3.21100917431193,ActivityF
32066,891821AZ,2021-12-06 00:00:00,Male,19-29,0.240641711229946,ActivityE,ActivityA,ActivityB,ActivityE,3.21100917431193,ActivityB
32067,891822AZ,2021-12-06 00:00:00,Male,40-49,0.320855614973262,ActivityE,ActivityA,ActivityB,ActivityB,3.21100917431193,ActivityB
32068,891828AZ,2021-12-06 00:00:00,Male,50-64,0.213903743315508,ActivityE,ActivityE,ActivityE,ActivityA,3.21100917431193,ActivityB
32069,891838AZ,2021-12-06 00:00:00,Male,30-39,0.0267379679144385,ActivityE,ActivityE,ActivityE,ActivityF,3.21100917431193,ActivityB
32070,891839AZ,2021-12-06 00:00:00,Male,40-49,0.481283422459893,ActivityD,ActivityD,ActivityD,ActivityD,3.21100917431193,ActivityD
32071,891841AZ,2021-12-06 00:00:00,Male,30-39,0.160427807486631,ActivityE,ActivityE,ActivityE,ActivityA,3.21100917431193,ActivityF
32072,891846AZ,2021-12-06 00:00:00,Female,50-64,0.053475935828877,ActivityC,ActivityF,ActivityC,ActivityC,3.21100917431193,ActivityC
32073,891851AZ,2021-12-06 00:00:00,Female,40-49,0,ActivityD,ActivityD,ActivityD,ActivityD,3.21100917431193,ActivityD
32074,891903AZ,2021-12-06 00:00:00,Female,19-29,0.0267379679144385,ActivityD,ActivityD,ActivityD,ActivityD,3.21100917431193,ActivityD
32075,891909AZ,2021-12-06 00:00:00,Female,40-49,0.294117647058823,ActivityB,ActivityD,ActivityC,ActivityD,3.21100917431193,ActivityD
32076,891933AZ,2021-12-06 00:00:00,Male,19-29,0.0802139037433155,ActivityE,ActivityE,ActivityA,ActivityC,3.21100917431193,ActivityC
32077,891943AZ,2021-12-06 00:00:00,Male,40-49,0,ActivityE,ActivityE,ActivityE,ActivityE,3.21100917431193,ActivityF
32078,891961AZ,2021-12-07 00:00:00,Male,40-49,0.320855614973262,ActivityD,ActivityD,ActivityB,ActivityB,3.19266055045872,ActivityB
32079,891965AZ,2021-12-07 00:00:00,Female,30-39,0,ActivityE,ActivityE,ActivityE,ActivityE,3.19266055045872,ActivityE
32080,891969AZ,2021-12-07 00:00:00,Female,30-39,0.588235294117647,ActivityB,ActivityB,ActivityE,ActivityA,3.19266055045872,ActivityB
32081,891999AZ,2021-12-07 00:00:00,Male,30-39,0.053475935828877,ActivityE,ActivityA,ActivityE,ActivityE,3.19266055045872,ActivityA
32082,892028AZ,2021-12-07 00:00:00,Male,40-49,0,ActivityE,ActivityE,ActivityF,ActivityD,3.19266055045872,ActivityF
32083,892040AZ,2021-12-07 00:00:00,Male,30-39,0,ActivityE,ActivityE,ActivityE,ActivityE,3.19266055045872,ActivityF
32084,892051AZ,2021-12-07 00:00:00,Male,40-49,0,ActivityE,ActivityE,ActivityF,ActivityF,3.19266055045872,ActivityB
32085,892053AZ,2021-12-07 00:00:00,Male,19-29,0.294117647058823,ActivityD,ActivityD,ActivityD,ActivityD,3.19266055045872,ActivityD
32086,892054AZ,2021-12-07 00:00:00,Female,40-49,0.0802139037433155,ActivityF,ActivityE,ActivityE,ActivityA,3.19266055045872,ActivityB
32087,892056AZ,2021-12-07 00:00:00,Female,19-29,0.320855614973262,ActivityE,ActivityA,ActivityA,ActivityD,3.19266055045872,ActivityF
32088,892086AZ,2021-12-07 00:00:00,Female,50-64,0.053475935828877,ActivityF,ActivityA,ActivityD,ActivityD,3.19266055045872,ActivityD
32089,892118AZ,2021-12-07 00:00:00,Female,50-64,0.240641711229946,ActivityA,ActivityD,ActivityB,ActivityB,3.19266055045872,ActivityB
32090,892132AZ,2021-12-07 00:00:00,Male,30-39,0,ActivityE,ActivityE,ActivityE,ActivityE,3.19266055045872,ActivityF
32091,892134AZ,2021-12-07 00:00:00,Male,40-49,0,ActivityF,ActivityB,ActivityB,ActivityB,3.19266055045872,ActivityB
32092,892140AZ,2021-12-07 00:00:00,Male,19-29,0.240641711229946,ActivityD,ActivityB,ActivityB,ActivityB,3.19266055045872,ActivityB
32093,892141AZ,2021-12-07 00:00:00,Female,40-49,0.0802139037433155,ActivityE,ActivityA,ActivityA,ActivityE,3.19266055045872,ActivityE
32094,892145AZ,2021-12-07 00:00:00,Female,50-64,0.320855614973262,ActivityE,ActivityE,ActivityE,ActivityA,3.19266055045872,ActivityF
32095,892147AZ,2021-12-07 00:00:00,Female,>64,0.213903743315508,ActivityE,ActivityA,ActivityB,ActivityB,3.19266055045872,ActivityB
32096,892152AZ,2021-12-07 00:00:00,Female,19-29,0.106951871657754,ActivityA,ActivityF,ActivityE,ActivityA,3.19266055045872,ActivityD
32097,892160AZ,2021-12-07 00:00:00,Female,19-29,0.0802139037433155,ActivityE,ActivityA,ActivityE,ActivityE,3.19266055045872,ActivityA
32098,892178AZ,2021-12-07 00:00:00,Male,50-64,0.294117647058823,ActivityF,ActivityC,ActivityF,ActivityF,3.19266055045872,ActivityB
32099,892191AZ,2021-12-07 00:00:00,Male,19-29,0.0267379679144385,ActivityA,ActivityB,ActivityB,ActivityB,3.19266055045872,ActivityB
32100,892203AZ,2021-12-07 00:00:00,Female,40-49,0.053475935828877,ActivityE,ActivityE,ActivityF,ActivityB,3.19266055045872,ActivityB
32101,892216AZ,2021-12-07 00:00:00,Male,30-39,0.320855614973262,ActivityB,ActivityB,ActivityB,ActivityB,3.19266055045872,ActivityB
32102,892227AZ,2021-12-07 00:00:00,Male,19-29,0,ActivityE,ActivityE,ActivityE,ActivityE,3.19266055045872,ActivityF
32103,892238AZ,2021-12-07 00:00:00,Female,40-49,0,ActivityB,ActivityB,ActivityE,ActivityE,3.19266055045872,ActivityA
32104,892254AZ,2021-12-07 00:00:00,Male,>64,0.160427807486631,ActivityD,ActivityF,ActivityD,ActivityA,3.19266055045872,ActivityD
32105,892256AZ,2021-12-07 00:00:00,Female,19-29,0,ActivityA,ActivityD,ActivityA,ActivityD,3.19266055045872,ActivityD
32106,892260AZ,2021-12-07 00:00:00,Female,50-64,0.267379679144385,ActivityE,ActivityA,ActivityC,ActivityB,3.19266055045872,ActivityB
32107,892264AZ,2021-12-07 00:00:00,Female,30-39,0.374331550802139,ActivityE,ActivityD,ActivityA,ActivityD,3.19266055045872,ActivityD
32108,892268AZ,2021-12-07 00:00:00,Male,40-49,0.133689839572193,ActivityE,ActivityA,ActivityB,ActivityD,3.19266055045872,ActivityB
32109,892273AZ,2021-12-07 00:00:00,Female,40-49,0.0267379679144385,ActivityE,ActivityE,ActivityF,ActivityB,3.19266055045872,ActivityB
32110,892277AZ,2021-12-07 00:00:00,Male,19-29,0,ActivityD,ActivityD,ActivityC,ActivityD,3.19266055045872,ActivityD
32111,892294AZ,2021-12-07 00:00:00,Female,30-39,0,ActivityE,ActivityE,ActivityE,ActivityE,3.19266055045872,ActivityF
32112,892313AZ,2021-12-07 00:00:00,Female,40-49,0.0802139037433155,ActivityE,ActivityC,ActivityF,ActivityD,3.19266055045872,ActivityF
32113,892342AZ,2021-12-07 00:00:00,Female,19-29,0.213903743315508,ActivityD,ActivityA,ActivityD,ActivityD,3.19266055045872,ActivityD
32114,892348AZ,2021-12-07 00:00:00,Male,30-39,0.320855614973262,ActivityE,ActivityE,ActivityE,ActivityD,3.19266055045872,ActivityF
32115,892365AZ,2021-12-07 00:00:00,Male,30-39,0.213903743315508,ActivityF,ActivityD,ActivityF,ActivityD,3.19266055045872,ActivityF
32116,892377AZ,2021-12-07 00:00:00,Male,30-39,0.18716577540107,ActivityE,ActivityE,ActivityA,ActivityB,3.19266055045872,ActivityB
32117,892381AZ,2021-12-07 00:00:00,Male,19-29,0.160427807486631,ActivityA,ActivityD,ActivityA,ActivityD,3.19266055045872,ActivityD
32118,892388AZ,2021-12-07 00:00:00,Female,30-39,0,ActivityE,ActivityE,ActivityE,ActivityE,3.19266055045872,ActivityF
32119,892398AZ,2021-12-07 00:00:00,Male,19-29,0.213903743315508,ActivityE,ActivityE,ActivityE,ActivityA,3.19266055045872,ActivityB
32120,892405AZ,2021-12-07 00:00:00,Female,30-39,0.401069518716578,ActivityE,ActivityE,ActivityF,ActivityB,3.19266055045872,ActivityB
32121,892425AZ,2021-12-07 00:00:00,Male,40-49,0,ActivityB,ActivityF,ActivityB,ActivityB,3.19266055045872,ActivityB
32122,892445AZ,2021-12-07 00:00:00,Female,>64,0.240641711229946,ActivityA,ActivityE,ActivityE,ActivityE,3.19266055045872,ActivityA
32123,892447AZ,2021-12-07 00:00:00,Female,19-29,0.267379679144385,ActivityE,ActivityA,ActivityB,ActivityB,3.19266055045872,ActivityB
32124,892448AZ,2021-12-07 00:00:00,Male,19-29,0.0802139037433155,ActivityD,ActivityA,ActivityD,ActivityD,3.19266055045872,ActivityD
32125,892452AZ,2021-12-07 00:00:00,Male,40-49,0.347593582887701,ActivityD,ActivityD,ActivityD,ActivityD,3.19266055045872,ActivityD
32126,892463AZ,2021-12-07 00:00:00,Male,19-29,0.106951871657754,ActivityE,ActivityA,ActivityB,ActivityA,3.19266055045872,ActivityF
32127,892467AZ,2021-12-07 00:00:00,Male,19-29,0.294117647058823,ActivityB,ActivityB,ActivityA,ActivityC,3.19266055045872,ActivityB
32128,892470AZ,2021-12-07 00:00:00,Male,30-39,0.401069518716578,ActivityD,ActivityD,ActivityC,ActivityB,3.19266055045872,ActivityB
32129,892487AZ,2021-12-07 00:00:00,Female,50-64,0,ActivityE,ActivityA,ActivityD,ActivityB,3.19266055045872,ActivityB
32130,892496AZ,2021-12-07 00:00:00,Male,40-49,0.481283422459893,ActivityD,ActivityB,ActivityB,ActivityA,3.19266055045872,ActivityD
32131,892509AZ,2021-12-07 00:00:00,Female,30-39,0.0267379679144385,ActivityE,ActivityE,ActivityE,ActivityE,3.19266055045872,ActivityF
32132,892511AZ,2021-12-07 00:00:00,Male,19-29,0,ActivityD,ActivityD,ActivityF,ActivityF,3.19266055045872,ActivityD
32133,892515AZ,2021-12-07 00:00:00,Male,50-64,0.0802139037433155,ActivityE,ActivityA,ActivityB,ActivityB,3.19266055045872,ActivityB
32134,892527AZ,2021-12-07 00:00:00,Female,19-29,0,ActivityA,ActivityD,ActivityA,ActivityD,3.19266055045872,ActivityD
32135,892545AZ,2021-12-07 00:00:00,Male,19-29,0.160427807486631,ActivityE,ActivityE,ActivityA,ActivityD,3.19266055045872,ActivityF
32136,892547AZ,2021-12-07 00:00:00,Female,30-39,0.294117647058823,ActivityB,ActivityB,ActivityD,ActivityF,3.19266055045872,ActivityB
32137,892559AZ,2021-12-07 00:00:00,Female,19-29,0,ActivityB,ActivityB,ActivityA,ActivityD,3.19266055045872,ActivityB
32138,892570AZ,2021-12-07 00:00:00,Male,19-29,0.133689839572193,ActivityD,ActivityD,ActivityD,ActivityD,3.19266055045872,ActivityD
32139,892579AZ,2021-12-07 00:00:00,Male,30-39,0.0267379679144385,ActivityE,ActivityE,ActivityE,ActivityE,3.19266055045872,ActivityF
32140,892580AZ,2021-12-07 00:00:00,Male,40-49,0.106951871657754,ActivityF,ActivityF,ActivityF,ActivityF,3.19266055045872,ActivityF
32141,892592AZ,2021-12-07 00:00:00,Female,30-39,0.106951871657754,ActivityA,ActivityD,ActivityD,ActivityF,3.19266055045872,ActivityD
32142,892616AZ,2021-12-07 00:00:00,Female,30-39,0.133689839572193,ActivityB,ActivityA,ActivityC,ActivityC,3.19266055045872,ActivityB
32143,892619AZ,2021-12-07 00:00:00,Male,40-49,0.481283422459893,ActivityB,ActivityB,ActivityB,ActivityB,3.19266055045872,ActivityB
32144,892637AZ,2021-12-07 00:00:00,Female,50-64,0,ActivityA,ActivityE,ActivityE,ActivityA,3.19266055045872,ActivityB
32145,892638AZ,2021-12-07 00:00:00,Female,30-39,0.213903743315508,ActivityA,ActivityB,ActivityB,ActivityE,3.19266055045872,ActivityE
32146,892647AZ,2021-12-08 00:00:00,Male,40-49,0.508021390374332,ActivityE,ActivityD,ActivityB,ActivityB,3.1743119266055,ActivityB
32147,892650AZ,2021-12-08 00:00:00,Male,30-39,0.454545454545455,ActivityB,ActivityF,ActivityF,ActivityF,3.1743119266055,ActivityB
32148,892651AZ,2021-12-08 00:00:00,Female,30-39,0.909090909090909,ActivityE,ActivityB,ActivityE,ActivityE,3.1743119266055,ActivityE
32149,892653AZ,2021-12-08 00:00:00,Female,40-49,0.160427807486631,ActivityD,ActivityD,ActivityD,ActivityB,3.1743119266055,ActivityD
32150,892661AZ,2021-12-08 00:00:00,Male,19-29,0.374331550802139,ActivityB,ActivityE,ActivityE,ActivityE,3.1743119266055,ActivityB
32151,892667AZ,2021-12-08 00:00:00,Female,40-49,0,ActivityE,ActivityE,ActivityE,ActivityE,3.1743119266055,ActivityA
32152,892685AZ,2021-12-08 00:00:00,Male,19-29,0.401069518716578,ActivityE,ActivityE,ActivityE,ActivityE,3.1743119266055,ActivityF
32153,892687AZ,2021-12-08 00:00:00,Male,40-49,0.18716577540107,ActivityF,ActivityD,ActivityF,ActivityA,3.1743119266055,ActivityD
32154,892688AZ,2021-12-08 00:00:00,Female,30-39,0,ActivityE,ActivityE,ActivityE,ActivityE,3.1743119266055,ActivityF
32155,892690AZ,2021-12-08 00:00:00,Female,30-39,0.18716577540107,ActivityE,ActivityE,ActivityE,ActivityF,3.1743119266055,ActivityF
32156,892694AZ,2021-12-08 00:00:00,Male,50-64,0,ActivityC,ActivityC,ActivityC,ActivityC,3.1743119266055,ActivityC
32157,892703AZ,2021-12-08 00:00:00,Female,40-49,0,ActivityA,ActivityD,ActivityB,ActivityF,3.1743119266055,ActivityD
32158,892705AZ,2021-12-08 00:00:00,Female,30-39,0.053475935828877,ActivityE,ActivityE,ActivityE,ActivityA,3.1743119266055,ActivityD
32159,892706AZ,2021-12-08 00:00:00,Male,30-39,0.320855614973262,ActivityA,ActivityE,ActivityE,ActivityF,3.1743119266055,ActivityB
